"timeBlock","Jan","Feb","Mar","Apr","May","Jun","July","Aug","Sep","Oct","Nov","Dcb"
"49","0.4549264112966482","1.2023418244650732","0.31198360525945146","0.30630933030615304","2.2319912689947095","0.37118941774453734","1.5533685850491854","2.7229425475485414","0.5766041426933637","0.3623180770962769","1.052837183724771","0.06736422169865532"
"50","0.29163971824255075","1.4042708140885132","0.5576410503589666","0.3985805821457814","2.858719137650066","0.36786174701506247","1.5330972202708444","2.7945823137123784","0.641706912870756","0.2615905015427705","0.7282692999287808","0.07182708907813629"
"51","0.18651564751066158","1.4122514922597649","1.0930989003852687","0.40570294410866353","2.982421003952526","0.35988107302437344","1.3936316557752826","2.6627018913496765","0.7287266406724783","0.26856291072732486","0.3641423917498304","0.08023516284601176"
"52","0.14576752889128633","1.224021069404854","1.806454608000659","0.4836956539956247","3.0171274934885797","0.3307203169600074","1.492547776067488","2.7477007845997","0.5869252854328898","0.32995582541880913","0.464159305900819","0.07505491875118038"
"53","0.1507008819276936","0.5420716280566269","2.250305641035059","0.37848851464990985","2.9881387977323164","0.4385753274968486","2.2174135178053467","2.720529132058048","0.42569791044208594","0.4980948214592431","0.32487902584139855","0.0756821378727924"
"54","0.15131101378555156","0.3357300768653881","1.3269135953532032","0.3798292156532237","2.9654774075301864","0.5465608124453859","2.164774443510185","2.8561834798579526","0.4533141542217381","0.47168609251329446","0.28787324579178436","0.07250250624280709"
"55","0.11150978736004707","0.9175378730938363","1.1306999520306267","0.41417294175713343","2.9429458663863164","1.459422949711541","2.6876884687504132","2.9503267028747824","0.2550279368387004","0.4709735823103091","0.2797425396050659","0.0544690203440411"
"56","0.13759741604653147","1.0457442829885406","1.0730801358374755","0.38785976243759435","2.9086375299256018","1.8178445381441724","2.9254098330742657","2.939287680650669","0.2443617012019976","0.3837592162987617","0.5072095393697343","0.031128649507758597"
"57","0.08490389687474434","1.0481457183553806","0.8611861169053274","0.32552125074077154","2.8772481941341668","2.1500613570325635","2.9102229417087084","2.7612389800134176","0.30923684419874625","0.28326479535895394","0.4508542570828395","0.01751494220547083"
"58","0.049578090906383696","1.1823130870138228","1.0549115296471676","0.31149834742350824","2.8241345855372986","2.5502892322832413","2.692176413230872","2.6706912514312795","0.3197894522776267","0.2430670131991859","0.5100644960008884","0.008168159914629571"
"59","0.034327584375870024","0.42821597864053296","0.8958542985367036","0.32702382700924976","2.7500230696044206","2.5210028453567332","2.5541108553412295","2.516880251474657","0.24551049130079836","0.2413895669045104","0.5179427440276848","0.0033863969236583775"
"60","0.034400942078153515","0.18845372267217889","0.6793750705987661","0.3429317389086064","2.7058514515661924","2.734491006808487","2.320227695517001","2.5526737421745853","0.24790256507580113","0.30734411892335106","0.366768248372241","0.0008023321743574512"
"61","0.0392383356271098","0.16082564145032074","0.4478375494608667","0.23268765866981644","2.6306244566257218","2.635394128137569","2.3338404797906165","2.49386564693546","0.24257822469632573","0.26054732400081776","0.26830080208914425","0.00016754420555027737"
"62","0.041228103140631765","0.45193544984044265","0.2868937886153781","0.19092389416023223","2.5276275553865237","1.8298059182975517","2.506331467212056","2.487039390321617","0.2321798517008044","0.2416543088381465","0.15610089383401077","0.0000344958661566452"
"63","0.03526571560001573","0.5198056154839303","0.13395349005880602","0.20045841254939326","2.4062726091947906","2.1973157857422914","2.418925620110355","2.278467799985157","0.12422682742231422","0.2299531669368902","0.06243654249372057","0.0000071023929355771685"
"64","0.02659575115892468","0.3578360301979404","0.08797745814030944","0.18418578042820957","2.275700370726044","2.5464842074363623","2.2706257548765176","2.1699995296064727","0.1345777069646285","0.1967757596431553","0.02332798115118538","0.0000014623197220870215"
"65","0.00928603264125209","0.22141328624662326","0.089861996226878","0.14603738064935343","2.165981235072681","2.254555954890161","2.1582914181157826","2.1565277767640274","0.18279355626505503","0.09385829838209195","0.005190842710950046","0.0000003010786630648295"
"66","0.002124893953156748","0.1352141936514411","0.1279210123390873","0.11984575339109399","2.0920976672414184","1.3357741975669737","2.1178468480906165","1.8080557221082636","0.1595282600556803","0.08066638615330247","0.0010687484822827628","0.00000006198942678796116"
"67","0.0004374968215965171","0.07068167188573717","0.12057429739710944","0.09540027875594627","1.9586487961921224","1.4824465494695103","2.0539813540088177","0.5301796040814009","0.17546923030999417","0.06310745138016392","0.000220045834941636","0.000000012763073259271686"
"68","0.00009007671588631764","0.029758848955866165","0.13136277582762837","0.09383068712572563","1.8515101538715457","1.4662713098329565","1.9573535063655276","0.10915927889781246","0.15782077469361547","0.038280062737580986","0.000045305486068845723","0.00000000262780360235839"
"69","0.001882047533041594","0.007998359013309905","0.09290869296021947","0.09063062121933654","1.7174379632314307","1.2931230204787707","1.8336888998760172","0.022474927510906142","0.10651337361138087","0.020001090066282447","0.000009327997816812995","0.0000000005410414586119661"
"70","0.009427811836654622","0.0016471479671747254","0.04950117275494882","0.07180845874886203","1.6479400215457527","0.8699611836250879","1.7222451551830498","0.0046273882689656385","0.07738119126055865","0.025438387602104096","0.0000019205520306800427","0.00000000011139563842375791"
"71","0.011951588601241753","0.0003391331596890041","0.03714399649331581","0.06944242407790027","1.5695090281160506","1.0771852199086862","1.7101478670936494","0.0009527382093388337","0.05963685158593328","0.02715398499880157","0.00000039542463184339123","0.000000000022935374105473715"
"72","0.014393886242136888","0.00006982451017920445","0.016013853387811274","0.06299904328558104","1.3022065398720493","1.1267984948020902","1.507426160654343","0.09065014014251124","0.048716677921955824","0.014633226941124016","0.00000008141442510834565","0.000000000004722190139590282"
"73","0.014229816115575427","0.000014376247448750757","0.0038315282590721785","0.05259178389204332","0.6401958596844375","0.7759547995568756","1.3253527571262205","0.59927381448961","0.036930178773260255","0.006705136783746064","0.00000001676250815439231","0.0000000000009722570738064322"
"74","0.016327710792613272","0.0000029599418624961045","0.0007888776909130107","0.03798192166580202","0.4365450540492411","0.6637913533008487","0.6516277272191155","0.3203683122018693","0.023517865042368045","0.0017239547393454876","0.0000000034512517806536192","0.00000000000020017910961303713"
"75","0.016647308677343164","0.0000006094257810036669","0.0001624229208662924","0.030421982874685376","0.4448321408863864","0.8847103662948538","0.8432105008290853","0.19920902798627085","0.013163545370452539","0.00035494699296377807","0.0000000007105821362624469","0.000000000000041215103499927054"
"76","0.014040980804716184","0.0000001254753639785107","0.00003344143905528055","0.021363686663435247","0.3729312518706437","0.5328907057780132","0.8866434029090009","0.36996776828059824","0.011186202277196506","0.00007308043821490372","0.0000000001463025604813094","0.00020240483946589398"
"77","0.006727406719088661","0.00000002583426473952372","0.000006885295745965922","0.011638868516433393","0.2930485381348057","0.4153782557133066","0.7883470766311155","0.5300313745783606","0.0035988013187005364","0.000015046614158039581","0.000000000030122399805842665","0.00010618662747628378"
"78","0.0015328783340562745","0.000000005319046014053412","0.0000014176213359433948","0.0072900491579935695","0.2328492176689439","0.2992210780312337","0.6612003733325102","0.550594426504714","0.0007652479521141547","0.000003097964423190144","0.000000000006201934997432586","0.00002186288494440484"
"79","0.0003156060555622061","0.0000000010951444054969878","0.00000029187566173891446","0.0033847861996746807","0.16520361638803377","0.20279034060362017","0.5253312358260355","0.4212879356364565","0.00015755776719389512","0.0000006378434022795654","0.0000000000012769234177988194","0.000004501374132058572"
"80","0.00006498048807562931","0.00000000022548052145489626","0.00000006009461042629994","0.000802329812245688","0.12367578808132781","0.1932346699073712","0.3923109905082541","0.2168872995734146","0.00003243974705785622","0.00000013132630019444234","0.00000000000026290720808876756","0.0000009267930160311079"
"81","0.00005203679608945288","0.00000000004642443982764039","0.000000012372947373457798","0.00016519259335655195","0.08524161788721232","0.21039797890514628","0.29550994454849505","0.07614068360555623","0.00000667905624660608","0.000000027038920620835465","0.00000000000005413026270923983","0.00000019081846328805906"
