"index","timeBlock","Jan","Feb","Mar","Apr","May","Jun","July","Aug","Sep","Oct","Nov","Dcb"
"66","66","-0.004248559474945068","0.005089879035949707","0.014493077993392944","-0.020921826362609863","-0.0633779913187027","-0.008248090744018555","-0.05990190804004669","-0.04019245505332947","-0.006919801235198975","-0.009401112794876099","-0.006312966346740723","-0.009165048599243164"
"67","67","-0.015487998723983765","0.006139546632766724","0.006570577621459961","-0.005202174186706543","-0.02820947766304016","-0.025967776775360107","-0.07702246308326721","-0.018891572952270508","-0.006430298089981079","-0.015955358743667603","0.03701120615005493","-0.01969224214553833"
"68","68","-0.022647172212600708","0.003512561321258545","-0.004703909158706665","-0.012718826532363892","0.0696001648902893","0.07196149230003357","0.03762102127075195","0.09982895851135254","-0.0063590407371521","-0.008608758449554443","0.030378371477127075","-0.03889504075050354"
"69","69","-0.10744106769561768","-0.0006256401538848877","-0.00741732120513916","-0.003914386034011841","0.039332062005996704","0.023454785346984863","0.027089953422546387","0.07319927215576172","-0.013176500797271729","0.019403398036956787","0.019078433513641357","0.014199763536453247"
"70","70","0.014745891094207764","-0.007399618625640869","-0.0009925365447998047","-0.013617366552352905","0.0000010132789611816406","-0.0020099878311157227","0.01571214199066162","0.04203218221664429","-0.017961978912353516","0.014928430318832397","-0.08816385269165039","0.01398700475692749"
"71","71","-0.016416609287261963","-0.01619422435760498","-0.021371692419052124","-0.021546512842178345","0.006054103374481201","0.030296385288238525","-0.10429759323596954","0.02584230899810791","-0.002560555934906006","0.00829342007637024","0.016718775033950806","0.010369092226028442"
"72","72","-0.11085423827171326","-0.0024260282516479492","0.0026331543922424316","-0.014609217643737793","0.013336241245269775","0.011825472116470337","-0.0828980952501297","0.013064384460449219","-0.004900515079498291","-0.005698680877685547","0.01523616909980774","-0.005608677864074707"
"73","73","-0.02716502547264099","-0.002328544855117798","-0.12271824479103088","-0.12921270728111267","-0.005615234375","-0.0008167624473571777","0.005826056003570557","0.007763326168060303","-0.005605429410934448","-0.004837214946746826","0.014936268329620361","-0.004642665386199951"
"74","74","0.05342584848403931","-0.0038426220417022705","0.026976734399795532","-0.11811050772666931","-0.014164149761199951","-0.046113431453704834","-0.013206124305725098","0.008477389812469482","-0.005357176065444946","0.003532111644744873","0.010442227125167847","0.003561466932296753"
"75","75","0.03402799367904663","-0.012886255979537964","0.015454530715942383","0.018508315086364746","-0.036808550357818604","-0.01409032940864563","0.0531085729598999","-0.013839423656463623","-0.005133718252182007","0.0003610551357269287","-0.028668463230133057","0.000361025333404541"
"76","76","-0.05898796021938324","-0.013214409351348877","0.026510000228881836","0.01649722456932068","-0.016355544328689575","-0.012924522161483765","0.011066079139709473","-0.01089322566986084","0.0061310529708862305","-0.001972496509552002","-0.03310877084732056","-0.005504012107849121"
"77","77","-0.0992594063282013","0.00036391615867614746","0.016141653060913086","0.0016830265522003174","-0.02793058753013611","-0.01502874493598938","-0.11550256609916687","-0.026892036199569702","-0.019771605730056763","-0.00714874267578125","0.020029336214065552","-0.02206289768218994"
"78","78","0.05005732178688049","-0.0020563900470733643","0.0066325366497039795","0.016930997371673584","-0.01338648796081543","-0.030334025621414185","0.0529552698135376","0.0037002265453338623","-0.004960507154464722","-0.01584315299987793","0.015444904565811157","0.00410008430480957"
"79","79","0.048694610595703125","-0.003757297992706299","-0.008938580751419067","0.009858012199401855","-0.01307496428489685","-0.015454769134521484","0.03719332814216614","-0.007536739110946655","-0.12028363347053528","-0.0013504326343536377","0.00766792893409729","-0.006649971008300781"
"80","80","0.02722984552383423","-0.004813730716705322","-0.005762666463851929","-0.0021168887615203857","-0.10544493794441223","-0.006903618574142456","-0.0808946043252945","0.007553607225418091","0.025804519653320312","-0.0015103518962860107","-0.0010252594947814941","-0.002328842878341675"
"81","81","-0.0023254454135894775","-0.005400896072387695","-0.005300730466842651","-0.024388283491134644","-0.10809461772441864","-0.011172235012054443","-0.05780285596847534","0.0018303394317626953","-0.008008211851119995","-0.0033693909645080566","-0.001083284616470337","-0.03698417544364929"
"82","82","0.02265012264251709","-0.006711840629577637","-0.0001748502254486084","-0.007277131080627441","0.03120318055152893","-0.008962064981460571","0.052741408348083496","0.0023513734340667725","0.022644490003585815","-0.01257854700088501","0.004086583852767944","0.00516238808631897"
"83","83","0.02221652865409851","-0.018247097730636597","0.00433725118637085","-0.010478436946868896","0.03123265504837036","-0.03070738911628723","0.0050605833530426025","-0.004348129034042358","0.015161752700805664","-0.012726575136184692","0.00042364001274108887","0.0013481974601745605"
"84","84","0.009748220443725586","-0.028432786464691162","-0.020960509777069092","-0.01826205849647522","0.026054203510284424","-0.023389816284179688","0.03569391369819641","-0.0061686038970947266","0.008702754974365234","0.00037729740142822266","-0.0017749369144439697","-0.0048490166664123535"
"85","85","0.004950463771820068","-0.009828954935073853","-0.005815714597702026","-0.01523292064666748","0.006641983985900879","-0.008648812770843506","0.010380446910858154","-0.013884037733078003","-0.0012052655220031738","-0.0018281340599060059","-0.017025798559188843","0.008489400148391724"
"86","86","-0.00232774019241333","-0.0015235543251037598","0.00530436635017395","-0.03586924076080322","-0.14675667881965637","-0.00862225890159607","0.017136096954345703","0.0063016414642333984","-0.011154204607009888","-0.021857798099517822","-0.004589289426803589","0.01128891110420227"
"87","87","-0.0015904009342193604","-0.002261221408843994","0.00102958083152771","0.017482072114944458","0.02734905481338501","-0.010337293148040771","0.0003612041473388672","-0.0013744831085205078","-0.13128259778022766","-0.013585329055786133","0.0016545653343200684","0.0023426711559295654"
"88","88","-0.016931146383285522","-0.0035191774368286133","-0.003503561019897461","-0.11656886339187622","0.02366134524345398","-0.12852182984352112","0.026011168956756592","-0.002157926559448242","0.0421423614025116","-0.0030296742916107178","0.00003865361213684082","-0.0024992525577545166"
"89","89","0.011406421661376953","-0.0033084452152252197","-0.008137881755828857","0.05851089954376221","0.030691146850585938","-0.07219330966472626","0.022687435150146484","-0.004938066005706787","0.028535544872283936","0.007892489433288574","-0.005240827798843384","-0.04872354865074158"
"90","90","0.2615358233451843","0.25758683681488037","0.20884233713150024","0.26799511909484863","0.2690279483795166","0.27187973260879517","0.2664008140563965","0.23261374235153198","0.2678942084312439","0.2583999037742615","0.25503021478652954","0.2619907259941101"
"91","91","0.19134604930877686","0.18167749047279358","0.07097038626670837","0.2164384126663208","0.22666263580322266","0.251895010471344","0.21260881423950195","0.1084442138671875","0.2120022177696228","0.1768612265586853","0.18039467930793762","0.20234841108322144"
"92","92","0.058569490909576416","0.048247963190078735","0.1733517348766327","0.08210456371307373","0.09638500213623047","0.16408193111419678","0.07220029830932617","0.14665701985359192","0.07906234264373779","-0.02326381206512451","0.04406535625457764","0.05963551998138428"
"93","93","0.012492775917053223","0.009079664945602417","0.03763437271118164","0.012110859155654907","0.03889867663383484","0.04280287027359009","0.0015147626399993896","0.04141828417778015","0.021824926137924194","0.028471767902374268","0.006875544786453247","0.010471940040588379"
"94","94","0.021854400634765625","0.002139657735824585","0.002231001853942871","0.015536189079284668","0.00249442458152771","0.0013690292835235596","0.010940879583358765","0.016071021556854248","0.003374248743057251","0.014403313398361206","-0.013089120388031006","0.0028397440910339355"
"95","95","0","0","0","0","0","0","0","0","0","0","0","0"
